YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
2019 09 11 23 50 200  4.2  5.0  0.52  9.09  5.42  34 1014.1  21.9  19.0  19.7 99.0 99.00
2019 09 12 00 50 210  4.9  5.4  0.53  9.09  5.21  74 1014.5  21.6  18.9  19.7 99.0 99.00
2019 09 12 01 50 217  5.9  7.6  0.49 10.81  4.71  79 1014.8  21.5  18.9  19.8 99.0 99.00
2019 09 12 02 50 225  4.5  5.1  0.41 10.81  4.26  59 1015.0  20.8  18.9  19.5 99.0 99.00
2019 09 12 03 50 218  3.4  3.9  0.37 10.81  4.33  51 1014.8  20.3  18.9  19.4 99.0 99.00
2019 09 12 04 50 230  4.0  4.6  0.37 10.81  4.38  38 1014.5  20.1  18.8  19.4 99.0 99.00
2019 09 12 05 50 239  3.0  3.6  0.35 10.00  4.81 105 1014.4  19.9  18.8  19.3 99.0 99.00
2019 09 12 06 50 255  3.3  3.6  0.34 10.00  5.70 106 1014.4  19.8  18.8  19.3 99.0 99.00
2019 09 12 07 50 296  2.9  3.3  0.33 10.00  6.80  83 1014.6  19.6  18.8  19.2 99.0 99.00
2019 09 12 08 50   4  5.2  5.8  0.34  9.09  7.48 100 1015.3  19.5  18.8  19.1 99.0 99.00
2019 09 12 09 50  51  6.6  7.7  0.41  9.09  7.01 104 1015.9  19.1  18.7  17.2 99.0 99.00
2019 09 12 10 50  60  7.2  8.4  0.48  8.33  4.13 106 1016.4  18.8  18.8  17.0 99.0 99.00
2019 09 12 11 50  53 10.1 12.2  0.73  8.33  3.54  67 1016.8  18.3  18.8  16.0 99.0 99.00
2019 09 12 12 50  43 10.8 12.7  0.97  3.85  3.72  54 1017.9  17.2  18.7  15.3 99.0 99.00
2019 09 12 13 50  42  9.0 10.6  1.18  4.35  3.90  49 1018.9  16.9  18.7  14.8 99.0 99.00
2019 09 12 14 50  40  8.1  9.6  1.14  4.35  3.94  49 1019.5  16.4  18.7  14.1 99.0 99.00
2019 09 12 15 50  31  9.8 11.2  1.20  4.55  4.15  44 1019.6  15.7  18.6  13.8 99.0 99.00
2019 09 12 16 50  34  8.4 10.1  1.24  5.26  4.27  48 1019.9  15.6  18.5  13.6 99.0 99.00
2019 09 12 17 50  27  8.6 10.1  1.20  5.56  4.22  48 1019.8  15.4  18.5  13.0 99.0 99.00
2019 09 12 18 50  25  8.6 10.3  1.19  5.56  4.25  46 1020.2  15.2  18.4  12.6 99.0 99.00
2019 09 12 19 50  23  7.8  9.1  1.17  5.88  4.42  50 1020.9  15.3  18.4  12.0 99.0 99.00
2019 09 12 20 50  27  8.4 10.2  1.11  5.56  4.43  52 1021.7  15.4  18.4  11.5 99.0 99.00
2019 09 12 21 50  33  7.8  9.8  1.08  5.88  4.37  58 1022.3  15.7  18.4  11.7 99.0 99.00
2019 09 12 22 50  52  6.9  8.4  1.16  5.56  4.47  49 1022.7  15.7  18.4  11.5 99.0 99.00
2019 09 12 23 50  58  6.3  7.3  1.09  5.56  4.51  56 1023.4  15.8  18.4  11.7 99.0 99.00
2019 09 13 00 50  56  5.8  7.1  1.08  5.56  4.49  52 1024.2  15.8  18.4  11.9 99.0 99.00
2019 09 13 01 50  46  5.1  6.1  1.02  5.56  4.50  72 1024.6  16.0  18.4  12.0 99.0 99.00
2019 09 13 02 50  46  4.1  5.2  0.99  5.56  4.41  66 1024.8  16.1  18.3  11.8 99.0 99.00
2019 09 13 03 50  35  4.3  5.1  0.96  5.56  4.55  73 1024.8  16.2  18.3  12.0 99.0 99.00
2019 09 13 04 50  15  4.6  5.5  0.89  6.25  4.58  94 1025.2  16.2  18.2  12.1 99.0 99.00
2019 09 13 05 50 357  5.4  6.4  0.85  6.25  4.60  96 1025.8  15.7  18.2  12.3 99.0 99.00
2019 09 13 06 50 353  5.6  6.8  0.78  6.25  4.47  91 1026.1  15.7  18.1  12.7 99.0 99.00
2019 09 13 07 50 355  6.7  7.8  0.72  6.25  4.22  90 1026.6  15.6  18.0  12.5 99.0 99.00
2019 09 13 08 50 357  6.9  8.0  0.78  6.25  4.05  75 1027.3  15.4  18.0  12.9 99.0 99.00
2019 09 13 09 50  21  8.8 10.3  0.84  5.88  4.15  78 1027.9  16.1  17.9  12.4 99.0 99.00
2019 09 13 10 50  48  9.5 11.0  0.91  5.56  3.87  73 1028.6  16.4  17.9  12.5 99.0 99.00
2019 09 13 11 50  61  9.3 10.8  1.05  3.85  3.91  40 1029.7  16.8  17.7  10.2 99.0 99.00
2019 09 13 12 50  59  8.6 10.2  1.08  4.35  4.08  48 1031.0  16.8  17.6   9.1 99.0 99.00
2019 09 13 13 50  62 10.1 11.7  1.51  5.00  4.39  56 1031.2  16.6  17.7   7.9 99.0 99.00
2019 09 13 14 50  60  8.6 10.2  1.39  5.26  4.43  54 1032.3  16.4  17.7   7.2 99.0 99.00
2019 09 13 15 50  63  7.7  9.1  1.28  5.88  4.44  75 1032.3  16.2  17.7   7.0 99.0 99.00
2019 09 13 16 50  62  6.8  8.0  1.26  5.56  4.41  51 1032.1  15.9  17.6   7.6 99.0 99.00
2019 09 13 17 50  60  5.8  7.2  1.22  5.88  4.61  69 1032.3  15.9  17.7   7.5 99.0 99.00
2019 09 13 18 50  61  4.9  6.0  1.09  6.25  4.60  73 1032.6  16.1  17.9   6.6 99.0 99.00
2019 09 13 19 50  66  4.9  6.2  1.03  6.25  4.79  68 1032.3  16.1  18.0   6.0 99.0 99.00
2019 09 13 20 50  72  4.6  5.6  1.03  5.88  4.95  61 1032.3  16.1  18.1   5.3 99.0 99.00
2019 09 13 21 50  77  4.5  5.5  0.95  6.25  5.00  82 1032.5  15.9  18.1   7.0 99.0 99.00
2019 09 13 22 50  86  3.7  4.9  1.07  6.25  5.22  81 1032.2  15.7  18.1   6.3 99.0 99.00
2019 09 13 23 50  97  4.8  6.1  1.04  6.25  5.18  88 1031.6  15.4  18.1   7.3 99.0 99.00
2019 09 14 00 50 102  5.8  7.2  1.02  6.67  4.95  83 1031.4  15.3  18.1   8.0 99.0 99.00
2019 09 14 01 50 105  6.4  7.9  0.98  6.25  4.60  80 1031.1  15.3  18.0   8.3 99.0 99.00
2019 09 14 02 50 123  6.1  8.2  0.97  5.88  4.48  59 1030.8  15.5  17.9   8.0 99.0 99.00
2019 09 14 03 50 137  6.2  7.5  0.87  5.88  4.32  68 1030.5  15.3  17.8   7.1 99.0 99.00
2019 09 14 04 50 147  6.9  8.5  0.91  5.88  4.25  60 1030.7  15.2  17.6   7.9 99.0 99.00
2019 09 14 05 50 167  5.6  6.7  0.81  5.56  4.18  62 1030.2  14.4  17.6   9.5 99.0 99.00
2019 09 14 06 50 146  8.1  9.4  0.98  3.85  4.05 115 1029.4  15.1  17.7   9.1 99.0 99.00
2019 09 14 07 50 170  8.4  9.6  0.99  4.17  4.08 123 1029.1  15.1  17.6   9.1 99.0 99.00
2019 09 14 08 50 155  7.7  8.8  0.96  4.17  3.97 119 1028.5  15.3  17.6  10.0 99.0 99.00
2019 09 14 09 50 154  7.8 10.0  0.89  4.17  4.01 119 1028.2  15.5  17.6  10.7 99.0 99.00
2019 09 14 10 50 151  7.2  8.3  0.87  4.00  3.99 122 1028.3  15.6  17.6  11.5 99.0 99.00
2019 09 14 11 50 149  7.1  8.2  0.85  5.00  4.13  73 1027.8  16.2  17.7  12.2 99.0 99.00
2019 09 14 12 50 148  8.3  9.4  1.00  6.25  4.35  84 1027.4  16.3  17.7  13.3 99.0 99.00
2019 09 14 13 50 150  8.3 10.3  1.10  6.25  4.35  92 1026.8  16.8  17.7  14.0 99.0 99.00
2019 09 14 14 50 147  8.6  9.8  1.12  4.35  4.26 118 1026.3  17.3  17.7  14.3 99.0 99.00
2019 09 14 15 50 138  9.2 11.3  1.09  4.76  4.18 109 1024.9  17.7  17.8  15.0 99.0 99.00
2019 09 14 16 50 164  7.7  9.3  1.10  4.76  4.21 112 1024.2  19.5  17.9  14.6 99.0 99.00
2019 09 14 18 50 176  5.9  7.0  0.99  4.76  3.99 106 1022.9  19.6  17.9  14.6 99.0 99.00
2019 09 14 19 50 181  5.2  6.4  0.88  4.17  4.20 125 1022.5  19.2  18.0  15.4 99.0 99.00
2019 09 14 20 50 163  4.8  5.6  0.90  4.35  4.28 118 1022.0  18.5  18.0  15.9 99.0 99.00
2019 09 14 21 50 166  4.7  5.4  0.85  4.35  4.44 116 1021.7  18.7  18.0  16.2 99.0 99.00
2019 09 14 22 50 169  4.9  5.4  0.80  5.88  4.52  79 1021.3  19.2  18.0  16.2 99.0 99.00
2019 09 14 23 50 170  5.4  6.2  0.80  5.88  4.59  76 1021.0  19.3  18.0  16.1 99.0 99.00
2019 09 15 00 50 171  4.7  5.6  0.80  6.67  4.62  82 1020.9  19.2  18.0  16.4 99.0 99.00
2019 09 15 01 50 184  5.7  6.6  0.77  5.88  4.51  85 1020.6  19.4  18.0  16.7 99.0 99.00
2019 09 15 02 50 175  5.7  6.5  0.74  5.88  4.19  82 1020.0  18.8  17.7  17.2 99.0 99.00
2019 09 15 03 50 191  6.2  7.4  0.71  5.26  4.05  83 1019.4  19.0  17.7  17.8 99.0 99.00
2019 09 15 04 50 196  5.9  6.8  0.72  4.55  3.76  93 1019.2  18.8  17.7  18.2 99.0 99.00
2019 09 15 05 50 209  5.8  6.5  0.67  9.09  3.73  76 1018.9  19.1  17.8  18.6 99.0 99.00
2019 09 15 06 50 199  4.7  5.2  0.63  9.09  4.09  93 1018.6  18.8  17.8  18.4 99.0 99.00
2019 09 15 07 50 209  4.0  4.6  0.56  9.09  4.25  94 1018.6  18.7  17.7  18.4 99.0 99.00
2019 09 15 08 50 218  3.8  4.3  0.52  8.33  4.45  83 1018.8  18.5  17.8  18.3 99.0 99.00
2019 09 15 09 50 236  4.5  5.0  0.55  8.33  5.38  85 1019.0  18.4  17.8  18.3 99.0 99.00
2019 09 15 10 50 252  4.9  5.5  0.56  7.69  5.62  85 1019.4  18.5  17.9  18.2 99.0 99.00
2019 09 15 11 50 261  3.8  4.5  0.54  7.69  5.63 103 1019.4  18.3  17.9  17.7 99.0 99.00
2019 09 15 12 50 251  3.5  4.0  0.51  7.69  5.53  76 1019.2  18.2  17.9  17.4 99.0 99.00
2019 09 15 13 50 269  3.8  4.7  0.55  7.14  5.83 103 1019.1  18.4  18.0  17.0 99.0 99.00
2019 09 15 14 50 257  3.7  4.3  0.53  8.33  5.39  88 1018.7  18.9  18.0  16.6 99.0 99.00
2019 09 15 15 50 252  3.3  3.7  0.59  8.33  5.65  88 1018.3  19.1  18.3  16.3 99.0 99.00
2019 09 15 16 50 234  2.7  3.3  0.53 10.00  5.44 125 1017.5  20.2  18.6  15.3 99.0 99.00
2019 09 15 17 50 233  1.5  1.8  0.47  8.33  5.27 109 1016.7  20.8  19.0  15.5 99.0 99.00
2019 09 15 18 50 259  2.3  4.4  0.48  7.14  5.33  98 1016.1  21.3  19.1  15.2 99.0 99.00
2019 09 15 19 50 268  4.5  5.1  0.48  9.09  5.20 106 1015.5  21.8  19.0  14.5 99.0 99.00
2019 09 15 20 50 244  3.4  3.8  0.53 10.00  5.97  77 1015.7  21.3  18.9  15.6 99.0 99.00
2019 09 15 21 50 250  4.1  4.9  0.54 10.00  6.47  86 1015.6  21.4  18.8  14.9 99.0 99.00
2019 09 15 22 50 257  4.3  5.1  0.55  9.09  6.04  78 1016.0  20.8  18.7  15.4 99.0 99.00
2019 09 15 23 50 257  3.8  4.6  0.58 11.43  6.33  72 1015.8  20.5  18.7  15.8 99.0 99.00
2019 09 16 00 50 235  3.4  3.8  0.63 11.43  6.48  87 1015.9  19.7  18.8  16.2 99.0 99.00
2019 09 16 01 50 236  3.8  4.3  0.64 11.43  6.54  47 1015.7  20.0  18.8  15.6 99.0 99.00
2019 09 16 02 50 219  4.1  4.8  0.64  9.09  6.35  66 1015.5  19.9  18.7  15.2 99.0 99.00
2019 09 16 03 50 294  4.9  5.5  0.60  9.09  6.54  95 1015.4  20.4  18.6  14.9 99.0 99.00
2019 09 16 04 50 311  4.8  5.9  0.64 11.43  6.25  83 1015.5  19.7  18.5  15.3 99.0 99.00
2019 09 16 05 50 295  3.9  4.5  0.57 10.81  6.58 101 1015.4  19.3  18.5  15.4 99.0 99.00
2019 09 16 06 50 312  4.3  4.8  0.56 10.81  7.21  99 1015.3  18.9  18.5  15.1 99.0 99.00
2019 09 16 07 50 330  4.4  5.0  0.52 11.43  7.17 153 1015.7  18.5  18.4  15.4 99.0 99.00
2019 09 16 08 50 336  5.1  6.1  0.50 10.00  7.76 122 1016.1  18.3  18.5  14.6 99.0 99.00
2019 09 16 09 50 342  5.4  6.2  0.54 10.81  7.66 113 1016.3  17.7  18.3  13.6 99.0 99.00
2019 09 16 10 50 339  6.8  8.0  0.58 10.81  4.33 111 1016.9  17.4  18.2  11.7 99.0 99.00
2019 09 16 11 50 342  6.8  8.3  0.68 12.12  4.47 102 1017.0  17.0  18.0  10.9 99.0 99.00
2019 09 16 12 50 339  8.3  9.9  0.73 12.12  4.54 163 1017.0  16.8  18.0   9.6 99.0 99.00
2019 09 16 13 50 338  8.7 11.1  0.76  9.09  3.93  53 1016.7  16.4  18.1   9.3 99.0 99.00
2019 09 16 14 50 318  7.4  9.0  0.80  3.57  4.20 340 1016.5  16.8  18.0   9.0 99.0 99.00
2019 09 16 15 50 306  6.5  7.7  0.76 10.00  4.21 113 1016.0  17.3  18.1   8.6 99.0 99.00
2019 09 16 16 50 325  5.7  7.2  0.82 11.43  3.97 128 1015.5  17.7  18.1   9.0 99.0 99.00
2019 09 16 17 50 315  3.7  4.9  0.70 10.00  4.28 132 1015.1  18.2  18.3   9.5 99.0 99.00
2019 09 16 18 50 335  2.7  3.4  0.67 12.12  4.68  95 1015.0  18.7  18.4  10.3 99.0 99.00
2019 09 16 19 50  81  4.1  4.9  0.63 11.43  5.66  52 1014.9  17.1  18.5  10.0 99.0 99.00
2019 09 16 20 50  89  2.8  3.5  0.55 13.79  5.62 159 1014.7  17.6  18.5  10.6 99.0 99.00
2019 09 16 21 50  96  2.4  3.3  0.55 12.12  6.19  43 1015.0  17.6  18.5  10.7 99.0 99.00
2019 09 16 22 50 111  1.5  1.9  0.55 11.43  7.12  66 1015.4  17.3  18.4  11.1 99.0 99.00
2019 09 16 23 50 194  1.9  2.3  0.61 11.43  8.02  74 1015.9  17.4  18.4  11.7 99.0 99.00
2019 09 17 00 50 341  4.1  5.3  0.58 10.81  7.89  68 1016.2  18.6  18.4  11.5 99.0 99.00
2019 09 17 01 50 345  7.3  8.9  0.63 12.90  5.71  71 1016.3  18.1  18.3  10.3 99.0 99.00
2019 09 17 02 50 345  5.4  6.2  0.60 12.90  4.83  57 1016.6  17.6  18.4  10.5 99.0 99.00
2019 09 17 03 50 342  4.9  5.6  0.63 12.90  5.23 101 1016.5  17.4  18.4  10.7 99.0 99.00
2019 09 17 04 50 329  6.0  6.7  0.63 10.81  4.36  94 1016.7  17.3  18.3  10.2 99.0 99.00
2019 09 17 05 50 334  6.9  8.5  0.70 11.43  4.61 129 1016.7  16.7  18.3  10.5 99.0 99.00
2019 09 17 06 50 335  6.8  8.0  0.83 12.12  4.74 130 1016.6  16.8  18.2  10.9 99.0 99.00
2019 09 17 07 50 334  7.7  8.9  0.74 10.81  3.88  94 1016.3  16.3  18.2  10.7 99.0 99.00
2019 09 17 08 50 332  8.5  9.8  0.85 12.12  4.36 100 1016.2  16.2  18.1  10.3 99.0 99.00
2019 09 17 09 50 338  7.8  9.1  0.80 12.12  3.76  80 1016.8  15.7  18.1  10.5 99.0 99.00
2019 09 17 10 50 343  7.8  9.4  0.79 12.12  4.24  89 1017.6  15.1  18.1   9.9 99.0 99.00
2019 09 17 11 50 347  7.8  9.0  0.79 11.43  4.08  90 1018.1  14.8  18.0   9.8 99.0 99.00
2019 09 17 12 50 345  7.5  8.5  0.78 10.81  4.31  89 1018.4  14.9  17.9  10.2 99.0 99.00
2019 09 17 13 50 355  7.2  8.8  0.77  3.23  4.00 337 1018.8  15.4  17.9  10.1 99.0 99.00
2019 09 17 14 50  12  7.1  8.3  0.72 11.43  4.41 128 1019.0  15.8  18.0   9.6 99.0 99.00
2019 09 17 15 50  17  7.3  9.1  0.83 11.43  4.06  75 1019.2  16.0  18.0  10.9 99.0 99.00
2019 09 17 16 50  30  7.8  9.4  0.78  3.70  3.92  22 1019.2  16.0  18.0  12.0 99.0 99.00
2019 09 17 17 50  36  7.6  9.1  0.86 12.12  4.13  45 1019.2  16.0  18.1  12.4 99.0 99.00
2019 09 17 18 50  31  7.5  8.9  0.86 12.12  4.10 104 1019.0  16.1  18.1  12.6 99.0 99.00
2019 09 17 19 50  36  7.8  9.3  0.97 11.43  4.27 118 1019.1  16.3  18.1  11.6 99.0 99.00
2019 09 17 20 50  50  6.5  7.6  0.88 10.81  3.96 348 1019.4  16.3  18.1  12.0 99.0 99.00
2019 09 17 21 50  64  4.4  5.3  0.84 10.81  4.31  42 1019.7  16.5  18.1  11.3 99.0 99.00
2019 09 17 22 50  69  4.6  5.5  0.75 10.81  4.56  94 1019.9  16.3  18.1  11.7 99.0 99.00
2019 09 17 23 50  71  3.0  4.1  0.66 10.00  4.49  65 1020.5  16.3  18.1  11.9 99.0 99.00
2019 09 18 00 50  72  4.6  5.6  0.70 10.00  5.06  71 1020.8  16.3  18.0  11.9 99.0 99.00
2019 09 18 01 50  67  5.4  6.6  0.62 10.81  4.59  43 1021.0  16.5  18.0  11.4 99.0 99.00
2019 09 18 02 50  49  5.9  7.2  0.68 10.00  4.41  92 1021.2  16.7  18.0  10.3 99.0 99.00
2019 09 18 03 50  51  6.9  8.8  0.68  4.17  3.99  53 1021.1  16.6  18.0   9.7 99.0 99.00
2019 09 18 04 50  45  7.4  9.1  0.84  4.17  4.16  65 1021.0  16.5  18.0  10.5 99.0 99.00
2019 09 18 05 50  39  9.1 10.6  0.96  4.55  4.07  71 1021.0  16.0  18.0  10.6 99.0 99.00
2019 09 18 06 50  32  9.0 11.3  0.99  4.76  4.09  78 1021.1  15.7  18.0  10.5 99.0 99.00
2019 09 18 07 50  30  8.4  9.9  1.11  4.55  4.17  68 1021.4  15.1  18.0   9.4 99.0 99.00
2019 09 18 08 50  32  8.2 10.3  1.13  4.35  4.13  51 1021.9  14.9  17.9   7.9 99.0 99.00
2019 09 18 09 50  29  8.7 10.8  1.23  5.00  4.49  67 1022.0  14.7  17.9   7.7 99.0 99.00
2019 09 18 10 50  25  8.6 10.8  1.28  5.26  4.50  56 1022.8  14.5  17.9   7.6 99.0 99.00
2019 09 18 11 50  34  8.6 10.4  1.33  5.56  4.55  61 1023.4  14.4  17.8   7.7 99.0 99.00
2019 09 18 12 50  32  9.1 10.7  1.48  5.56  4.63  62 1024.0  14.4  17.8   7.2 99.0 99.00
2019 09 18 13 50  27  9.0 10.7  1.44  5.56  4.63  68 1024.5  14.4  17.8   8.0 99.0 99.00
2019 09 18 14 50  30  8.5 10.1  1.37  5.56  4.52  63 1024.7  14.2  17.8   7.3 99.0 99.00
2019 09 18 15 50  29  9.0 11.1  1.37  5.56  4.52  73 1024.5  14.2  17.8   7.4 99.0 99.00
2019 09 18 16 50  23  9.5 11.4  1.39  5.26  4.51  63 1024.8  13.8  17.8   7.2 99.0 99.00
2019 09 18 17 50  23  9.0 10.9  1.49  5.56  4.76  73 1024.9  13.9  17.8   7.0 99.0 99.00
2019 09 18 18 50  35  8.4 10.3  1.41  5.56  4.66  67 1024.7  14.0  17.7   7.9 99.0 99.00
2019 09 18 19 50  38  8.2 10.2  1.46  6.25  4.76  88 1024.9  14.1  17.8   6.0 99.0 99.00
2019 09 18 20 50  32  7.8 10.0  1.36  6.25  4.60  88 1024.9  14.0  17.7   6.6 99.0 99.00
2019 09 18 21 50  35  6.4  7.9  1.49  5.88  4.96  77 1025.6  13.9  17.7   6.1 99.0 99.00
2019 09 18 22 50  38  4.9  6.2  1.38  6.25  5.01  86 1025.7  13.9  17.7   5.8 99.0 99.00
2019 09 18 23 50  55  5.5  7.0  1.45  6.25  5.33  87 1025.8  14.2  17.7   6.2 99.0 99.00
2019 09 19 00 50  49  6.2  8.2  1.44  6.67  5.40  85 1026.1  14.4  17.7   6.6 99.0 99.00
2019 09 19 01 50  62  6.3  7.5  1.49  6.67  5.34  75 1026.4  14.4  17.7   8.0 99.0 99.00
2019 09 19 02 50  50  5.6  7.1  1.54  6.67  5.45  84 1026.5  14.4  17.6   8.0 99.0 99.00
2019 09 19 03 50  50  6.1  7.6  1.51  7.14  5.39  85 1026.2  14.4  17.6   8.2 99.0 99.00
2019 09 19 04 50  47  5.5  6.9  1.52  6.67  5.21  83 1026.0  14.4  17.6   8.1 99.0 99.00
2019 09 19 05 50  40  6.2  8.3  1.45  7.14  5.17  82 1025.5  14.7  17.6   8.1 99.0 99.00
2019 09 19 06 50  51  5.9  7.6  1.32  6.67  4.97  91 1025.3  14.7  17.6   6.5 99.0 99.00
2019 09 19 07 50  41  6.1  7.4  1.36  5.88  5.06  76 1025.3  14.7  17.6   6.6 99.0 99.00
2019 09 19 08 50   7  5.6  7.0  1.31  6.67  5.20  96 1025.4  14.2  17.5   9.4 99.0 99.00
2019 09 19 09 50 360  6.6  7.7  1.24  7.69  5.04 109 1025.4  13.7  17.5   9.8 99.0 99.00
2019 09 19 10 50 350  7.0  8.4  1.18  6.25  4.81 110 1025.9  13.4  17.5   8.8 99.0 99.00
2019 09 19 11 50 356  5.9  7.0  1.31  7.14  4.92  99 1026.4  13.6  17.5   8.4 99.0 99.00
2019 09 19 13 50  12  5.4  6.5  1.25  7.14  5.24 104 1027.2  14.1  17.5   7.6 99.0 99.00
2019 09 19 14 50   7  5.2  6.3  1.30  6.25  5.33 103 1026.8  14.2  17.5   8.0 99.0 99.00
2019 09 19 15 50  19  4.3  5.8  1.15  7.69  5.17  96 1026.5  14.6  17.6   8.1 99.0 99.00
2019 09 19 16 50  24  3.6  5.0  1.24  6.67  5.32  94 1026.4  14.7  17.7   7.3 99.0 99.00
2019 09 19 17 50  40  2.0  3.2  1.14  6.67  5.24  92 1026.0  14.9  17.9   6.5 99.0 99.00
2019 09 19 18 50  71  2.3  3.3  1.21  6.67  5.39  94 1025.3  15.1  17.9   6.3 99.0 99.00
2019 09 19 19 50  71  1.9  3.0  1.10  8.33  5.31  92 1024.8  15.3  18.0   6.3 99.0 99.00
2019 09 19 20 50 112  1.5  2.1  1.13  7.69  5.51  91 1024.6  15.6  18.0   7.0 99.0 99.00
2019 09 19 21 50 117  2.1  3.0  1.06  6.67  5.69  81 1024.6  15.7  18.0   7.0 99.0 99.00
2019 09 19 22 50 136  2.3  3.3  1.06  7.69  5.82  86 1024.6  15.6  17.9   7.0 99.0 99.00
2019 09 19 23 50 149  3.1  3.8  1.05  8.33  6.06  75 1024.5  15.6  17.9   7.5 99.0 99.00
2019 09 20 00 50 160  3.6  4.3  1.12  9.09  6.47  68 1024.0  15.7  17.8   8.3 99.0 99.00
2019 09 20 01 50 168  3.9  4.6  1.06  7.69  6.40  83 1023.8  15.7  17.7   9.4 99.0 99.00
2019 09 20 02 50 169  4.3  4.8  1.14  8.33  6.48  75 1023.5  15.6  17.7  10.1 99.0 99.00
2019 09 20 03 50 187  5.0  5.9  1.13  8.33  6.56  81 1023.1  14.7  17.7   9.9 99.0 99.00
2019 09 20 04 50 198  3.9  4.5  1.25  8.33  6.50  83 1023.0  14.5  17.6   9.4 99.0 99.00
2019 09 20 05 50 211  5.6  6.6  1.17  7.69  6.62  75 1022.2  14.6  17.6  10.2 99.0 99.00
2019 09 20 06 50 234  6.2  7.6  1.21  8.33  6.04  91 1021.3  14.7  17.6  11.4 99.0 99.00
2019 09 20 07 50 245  5.6  6.4  1.27  8.33  5.80  81 1020.9  14.4  17.6  10.9 99.0 99.00
2019 09 20 08 50 263  4.4  5.3  1.16  8.33  5.96  92 1021.0  14.6  17.4  10.0 99.0 99.00
2019 09 20 09 50 274  4.5  5.5  1.08  7.69  6.57  88 1021.4  14.6  17.4   9.8 99.0 99.00
2019 09 20 10 50 266  3.8  4.7  1.05  9.09  6.98 105 1021.5  14.5  17.3  10.1 99.0 99.00
2019 09 20 11 50 262  3.9  4.7  1.03  9.09  7.12 106 1021.6  14.6  17.3   9.9 99.0 99.00
2019 09 20 12 50 273  4.2  5.8  0.99  8.33  7.04  98 1021.9  14.3  17.3   9.9 99.0 99.00
2019 09 20 13 50 276  3.0  4.0  0.90  9.09  6.75 117 1021.7  14.9  17.3  10.7 99.0 99.00
2019 09 20 14 50 282  3.0  3.8  1.00  8.33  7.30  96 1021.1  15.5  17.5  10.9 99.0 99.00
2019 09 20 15 50 257  2.1  2.7  1.15  7.69  7.61  96 1020.5  16.4  17.7  11.0 99.0 99.00
2019 09 20 16 50 234  1.0  1.8  1.14  9.09  8.22  92 1019.9  17.6  18.0  11.3 99.0 99.00
2019 09 20 17 50 165  0.1  0.5  1.27 14.81  8.73  89 1019.1  18.7  18.2  11.6 99.0 99.00
2019 09 20 18 50 201  1.3  2.0  1.35 12.90  8.68  67 1018.5  19.4  18.6  10.8 99.0 99.00
2019 09 20 19 50 189  1.8  2.3  1.57 12.90  9.68  60 1017.9  20.0  19.1  12.1 99.0 99.00
2019 09 20 20 50 167  2.2  3.1  1.63 13.79 10.21  74 1017.6  20.0  19.5  14.5 99.0 99.00
2019 09 20 21 50 163  2.8  3.5  1.78 12.90 10.55  77 1017.8  19.1  19.1  15.4 99.0 99.00
2019 09 20 22 50 173  3.3  3.9  1.59 16.00 10.78  67 1017.9  18.8  18.8  15.0 99.0 99.00
2019 09 20 23 50 169  3.6  4.0  1.71 14.81 10.94  68 1018.0  18.9  18.3  15.6 99.0 99.00
2019 09 21 00 50 191  3.9  4.6  1.64 13.79 10.29  53 1018.3  18.9  18.4  15.7 99.0 99.00
2019 09 21 01 50 230  3.6  4.6  1.42 10.81  9.72  65 1018.7  19.1  18.2  15.2 99.0 99.00
2019 09 21 02 50 247  4.9  5.8  1.44 13.79  9.85  40 1018.4  19.4  18.1  14.7 99.0 99.00
2019 09 21 03 50 247  4.6  5.8  1.53  9.09  9.06  86 1018.1  19.1  18.1  14.2 99.0 99.00
2019 09 21 04 50 262  5.6  6.8  1.67 11.43  9.16  61 1018.6  18.9  18.0  14.2 99.0 99.00
2019 09 21 05 50 273  4.2  5.4  1.76 13.79  8.76  69 1018.7  18.3  17.8  14.8 99.0 99.00
2019 09 21 06 50 268  3.5  4.8  1.59 13.79  9.11  79 1019.0  18.4  17.8  14.1 99.0 99.00
2019 09 21 07 50 281  4.1  5.1  1.40 12.90  8.65  85 1018.8  18.1  17.7  14.0 99.0 99.00
2019 09 21 08 50 285  3.2  4.2  1.62 12.90  9.75 100 1019.2  17.8  17.6  14.0 99.0 99.00
2019 09 21 09 50 282  3.3  4.0  1.54 12.90  9.76  74 1019.8  17.6  17.6  14.2 99.0 99.00
2019 09 21 10 50 275  3.3  4.1  1.24 12.12  9.07 101 1020.4  17.6  17.6  14.1 99.0 99.00
2019 09 21 11 50 276  3.6  4.4  1.26 12.12  8.64  80 1021.0  17.9  17.6  14.0 99.0 99.00
2019 09 21 12 50 272  3.2  3.9  1.24 12.90  8.91  73 1021.4  17.8  17.6  14.3 99.0 99.00
2019 09 21 13 50 266  3.2  4.1  1.19 12.90  9.23  92 1021.7  17.8  17.7  14.3 99.0 99.00
2019 09 21 14 50 251  1.4  2.5  1.31 12.90  9.22  71 1021.9  18.5  17.9  14.8 99.0 99.00
2019 09 21 15 50 261  1.7  2.4  1.30 12.12  9.07  57 1021.5  19.1  18.2  14.8 99.0 99.00
2019 09 21 16 50 201  1.1  1.6  1.37 11.43  9.45  46 1020.9  20.4  18.5  15.2 99.0 99.00
